source,target
443837,483441
443837,964266
443837,770074
443837,1748256
443837,1177051
443837,760439
443837,1100501
443837,103959
443837,1330413
443837,272099
443837,51266069
443837,266087
443837,261195
443837,81771913
443837,26746716
443837,190469619
443837,115723854
443837,693505
443837,1806598
443837,1692806
443837,1452933
443837,475675
443837,927824
443837,914339
443837,1601237
443837,924867
443837,1587602
443837,1229990
443837,108484
443837,1954356
443837,108209556
443837,316192
443837,1406714
443837,1225648
443837,953826
690751,1059693
690751,494844
690751,366712
690751,1569253
690751,576832
690751,1953529
690751,1612728
690751,74277
690751,852376
690751,1889775
690751,722823
690751,1632243
690751,445276
690751,308396
690751,1969991
690751,1412034
690751,1090657
690751,33962792
690751,150948751
690751,102616839
690751,170328401
690751,32824
690751,1626264
690751,1815080
690751,27905
690751,17858
690751,1306519
690751,1746646
690751,1164912
690751,693505
690751,153279772
690751,1293832
690751,528276
690751,750738
690751,1166210
690751,1974088
690751,813048
690751,278479
690751,784955
690751,974531
690751,1347936
690751,877314
690751,470436
690751,1630403
690751,523607
690751,1544195
690751,1726703
690751,1771476
690751,478598
690751,420314
690751,1384041
690751,1881809
690751,911167
690751,201656
690751,184767
690751,983013
690751,1618955
690751,497065
690751,167179
690751,276692
690751,398879
690751,965107
1203553,320017
1203553,55081742
1203553,308266
1203553,144414950
1203553,90563610
1203553,161831507
639192,15873529
639192,31154660
639192,3949020
639192,178884315
639192,161831507
639192,1389737
639192,789969
639192,107341
639192,853351
639192,388581
639192,1405403
639192,214776
639192,1766143
639192,171398
639192,1712542
639192,1545810
639192,1414180
639192,1175729
639192,363744
848120,720619
848120,1412130
848120,1669461
848120,217904
848120,500379
848120,806121
848120,634859
848120,191470559
848120,608874
848120,725224
848120,1862099
848120,17604695
848120,282696
848120,384084
848120,603736
848120,1801897
848120,1687408
848120,1983234
848120,892594
848120,1681654
848120,1685938
848120,512619
848120,641562
848120,290317
848120,587016
848120,1711044
848120,788220
848120,1940443
848120,1198068
848120,1011710
848120,1430621
848120,1479262
848120,1933693
848120,634884
848120,789969
848120,127468
848120,1195762
848120,1328927
848120,1081316
848120,190213907
848120,1950513
848120,1418464
848120,1022486
848120,1306271
848120,1150040
848120,658901
848120,835880
848120,1866540
848120,100925
848120,592257
848120,63501
848120,1656199
848120,681709
848120,1280894
19300,1489134
19300,665266
19300,1052228
19300,161831507
19300,561156
19300,64541551
19300,748975
19300,1138805
19300,505753
19300,877096
19300,1231258
19300,322538
19300,136122520
19300,157421058
19300,1765943
19300,210936
19300,1182132
19300,1437643
19300,1050152
19300,788614
19300,1768154
19300,1968565
198881,1543384
198881,161831507
198881,119552888
198881,51978602
198881,1108235
198881,1751793
198881,1892126
612459,80042
612459,1650302
612459,392816
612459,163138661
612459,1150627
612459,544776
612459,1230613
612459,515323
612459,1448628
612459,235516
612459,106689
612459,1459144
1173284,1489134
1173284,1953529
1173284,205529
1173284,561156
1173284,161047129
1173284,403856
1173284,1537952
1173284,7854
941355,110162683
941355,981147
941355,923724
376684,1331149
376684,7832
376684,1235658
376684,31609
376684,1485112
376684,825501
376684,981477
376684,1789527
376684,8438375
376684,1004501
376684,331372
376684,43654
376684,663245
376684,740483
376684,8791295
376684,1792838
376684,475622
376684,1797812
376684,85884054
376684,1990166
376684,742973
376684,948147
376684,11675038
376684,53268608
376684,162293642
376684,5098788
376684,98539574
376684,161199518
376684,1596533
376684,63773599
376684,148232472
376684,174465432
376684,291273
376684,976663
376684,174102
376684,1074902
376684,1450722
1187060,55198661
1187060,80722670
1187060,176775526
1187060,54880339
1187060,191636248
1187060,123902602
1187060,37777451
1187060,78563457
1187060,198439687
1187060,140184343
1187060,93056159
1187060,10558664
1187060,15842680
1187060,12575
1187060,428586
1187060,189372
1187060,19878
1187060,276520
1187060,127453
1187060,1279634
1187060,550392
1187060,722532
1187060,161831507
1187060,1420544
1187060,594667
1620812,1331149
1620812,1987374
20446998,1331149
20446998,1987374
1767934,14256270
1767934,37393969
1767934,181823689
1767934,367586
1767934,123329780
1767934,100358367
1767934,191621369
1767934,100151497
1767934,1660833
1767934,1405898
1767934,134715
1767934,772605
1767934,1048632
1767934,685234
1767934,1342271
791462,20065648
791462,78707668
791462,33120263
791462,67200436
791462,38963650
791462,1712542
791462,21546270
791462,89471070
791462,107766177
791462,181521155
791462,118765634
1963913,258019
1963913,108209556
1963913,1801593
1963913,1218090
1963913,27622490
1963913,1011888
1963913,1261287
1963913,74529
1963913,8614973
1963913,113503372
1963913,110788835
1963913,687159
1963913,354224
1963913,41435504
1963913,41868
1963913,871138
1963913,44600232
1963913,64441237
1963913,1431786
1963913,9352079
418360,172678487
418360,1596533
418360,4377279
418360,126800039
418360,282612
418360,145607191
418360,367586
418360,34776269
418360,4890801
418360,780609
418360,21266288
418360,170858037
418360,190323649
418360,452639
418360,905940
418360,579323
418360,74529
418360,161831507
418360,445276
418360,1569253
418360,50799924
418360,1199724
418360,772605
418360,37510966
418360,800551
418360,1030229
418360,237570
418360,106261781
958208,7832
958208,43654
958208,331372
958208,367586
958208,475622
958208,1517117
958208,575822
958208,1341489
958208,1792838
958208,1596533
958208,860592
958208,1930681
958208,445276
402129,117277076
1569372,1131784
1569372,1985627
1569372,1466184
1569372,436339
1569372,752609
1569372,534484
1569372,172919
1569372,308396
1569372,513074
1569372,1436241
1569372,988620
1569372,37788
1569372,1897847
1569372,1412034
1569372,756306
1569372,477003
1569372,1326844
1569372,1890274
1569372,1438999
1569372,388888
1569372,1489236
1569372,320814
15887,116363546
15887,86450825
15887,79902215
15887,109563556
15887,57071575
15887,45936733
15887,53995741
15887,76108990
15887,114456127
15887,98090622
15887,1530984
15887,84408402
15887,1839804
15887,82577596
15887,87277145
255478,189791822
255478,113106043
255478,41738293
255478,124083651
255478,91855271
255478,89269149
255478,174789720
255478,73315018
255478,193645465
255478,1213481
255478,1363504
255478,719159
255478,178343846
345921,1325025
345921,780609
345921,1011888
345921,130416865
345921,161831507
345921,1402745
345921,48463019
345921,194236441
345921,93056159
345921,1719642
345921,193725909
345921,783690
345921,675308
345921,1934686
345921,1553973
345921,1459095
345921,129767723
345921,1461463
345921,445276
1016981,155274125
1016981,167783533
1016981,169229863
1016981,1712542
1016981,1325025
1016981,134031955
1016981,93041976
983410,789969
983410,100842
983410,191265324
983410,538234
983410,1117531
983410,1712542
983410,638466
983410,1496050
983410,43466
983410,94856
983410,124228
983410,1724815
983410,10900564
983410,8234206
983410,512954
983410,677785
983410,15873529
983410,1030013
983410,530481
983410,983571
531814,1596533
531814,678464
531814,226821
531814,137821641
531814,230008
531814,651105
531814,101389
531814,72037409
531814,106880620
531814,86167387
531814,133026953
531814,93056159
531814,1629177
531814,129934088
531814,176529644
531814,163057486
531814,23158941
531814,1266374
531814,160858561
531814,645946
531814,789969
531814,91956342
531814,124560
531814,191265324
531814,1126318
531814,166015046
531814,1093168
531814,83057184
623976,981147
623976,1712542
623976,258019
623976,1538044
623976,1317393
623976,772605
623976,561400
623976,1540780
623976,1518647
623976,825474
623976,211089
623976,1226884
623976,10691
623976,1566826
623976,171398
623976,1772105
623976,581566
623976,414792
623976,996317
623976,1204286
623976,433847
623976,1018551
623976,1801593
623976,1645178
623976,367586
623976,1218090
623976,1263190
623976,1142233
623976,18283
623976,1119697
623976,1712916
623976,1055013
623976,771463
623976,1223371
623976,935769
623976,1405898
623976,354224
623976,196599241
623976,127667
623976,121190
623976,1773635
623976,1392920
623976,609201
623976,818841
623976,323835
623976,619152
623976,761967
623976,1331149
1993975,27905
1993975,143725487
1993975,33962792
1993975,482627
1993975,1712542
1993975,1974088
1993975,1766575
1993975,1391486
1993975,1054132
1993975,253720
1993975,69048314
1993975,1127398
1993975,616745
1993975,1484602
1993975,49194
1993975,1987359
1993975,1771012
1993975,266087
1993975,164835752
1993975,1813025
1993975,1059693
1993975,188930818
143415436,143725487
143415436,27905
143415436,1712542
143415436,482627
143415436,1974088
143415436,33962792
143415436,1766575
143415436,1391486
143415436,1054132
143415436,253720
143415436,69048314
143415436,1127398
143415436,616745
143415436,1484602
143415436,49194
143415436,1987359
143415436,1346979
143415436,266087
143415436,1188248
143415436,1059693
143415436,1014504
111156387,1769523
111156387,1712542
111156387,767856
111156387,749159
111156387,1512750
111156387,957881
111156387,550453
125457906,1712542
125457906,427855
125457906,47623
125457906,1298255
125457906,121631892
125457906,981147
846379,1712542
846379,1769523
846379,749159
846379,1512750
846379,957881
846379,767856
846379,550453
846379,516439
246766,1712542
246766,427855
246766,47623
246766,1298255
246766,121631892
246766,981147
353167,153279772
353167,1690572
353167,31824
353167,1719283
900707,172762318
900707,40990074
900707,194805424
900707,47725480
900707,132591766
900707,43604001
900707,104695332
900707,155490613
900707,199718960
900707,158921360
900707,515323
900707,1137092
900707,1484057
900707,1249715
900707,493375
1707104,774360
1707104,11894189
1707104,1142233
1707104,860778
1707104,361626
1707104,1712542
1707104,1503047
1707104,1144098
1707104,445276
1707104,1873464
1707104,175695088
1707104,28237334
1707104,8395748
1707104,74529
1707104,237570
115197,983571
115197,1198680
115197,1923307
115197,1230613
115197,126638
115197,1646462
115197,569859
115197,27734
115197,1668735
115197,242776
115197,192467222
115197,1788015
115197,1852964
115197,515323
115197,258019
115197,1430396
115197,1422791
1274804,117135027
1274804,826323
1274804,1547866
1274804,94026
1274804,1122405
1776858,296789
187164,132174059
187164,1631050
187164,1236386
187164,147836375
187164,176756431
71379004,1712542
71379004,139381280
71379004,138999415
71379004,189975087
71379004,179857493
71379004,37771421
71379004,98655582
71379004,93056159
71379004,198881428
71379004,38232832
71379004,25546376
71379004,133195636
71379004,44822877
71379004,122752241
71379004,145386625
71379004,188613571
71379004,169878531
71379004,132739507
71379004,66204391
71379004,46798084
71379004,198220865
71379004,101574707
71379004,134802413
71379004,88853614
71379004,141436837
71379004,108138991
71379004,354224
71379004,1218090
71379004,1464523
71379004,865455
71379004,42570307
71379004,125951417
71379004,120462742
1752601,93056159
1752601,37771421
1752601,179857493
1752601,237570
1752601,198881428
1752601,22445568
1752601,9942526
1752601,139381280
1752601,183436389
1752601,176529644
1752601,67901707
1752601,120462742
1752601,170488695
1752601,1712542
1752601,138999415
1752601,189975087
1752601,98655582
1752601,128121466
1752601,38232832
1752601,25546376
1752601,133195636
1752601,44822877
1752601,145386625
1752601,122752241
1752601,188613571
1752601,169878531
1752601,132739507
1752601,66204391
1752601,46798084
1752601,198220865
1752601,101574707
1752601,134802413
1752601,88853614
1752601,141436837
1752601,108138991
1752601,354224
1752601,1464523
1752601,42570307
1752601,125951417
1362696,133350826
1362696,1953529
1362696,500379
1362696,565781
1362696,14837928
1362696,187584438
1362696,161443937
1362696,1109872
1362696,1596533
1362696,1723670
1362696,1418464
1362696,1701494
1362696,592257
1362696,1996477
1362696,1198151
1362696,66075752
1362696,189659891
1362696,427855
1362696,142278
1362696,746513
1362696,1905977
1362696,485232
1362696,678364
1916459,55198661
1916459,20086
1916459,1964203
1916459,1107612
1916459,795303
1916459,92506781
1916459,1489134
1916459,281239
1916459,161831507
1916459,897964
1916459,190064
1916459,974063
132692083,197255420
132692083,173480990
132692083,166726239
132692083,647351
132692083,1217538
132692083,139381280
132692083,515323
132692083,1267759
132692083,1061356
132692083,6260064
132692083,86799698
132692083,179575077
132692083,50465021
132692083,168549734
132692083,66078378
132692083,101659609
132692083,96464541
132692083,69006
132692083,152796418
132692083,124086435
132692083,543934
132692083,1871141
132692083,135035508
1217538,161831507
1217538,139381280
1217538,163799214
1217538,66204391
1217538,64854762
1217538,183546754
1217538,25546376
1217538,122752241
1217538,1273599
1217538,642506
1217538,822430
1217538,1409206
1217538,1930027
1217538,1164758
1217538,38232832
1217538,133195636
1217538,73849836
1217538,4601630
1217538,46798084
1217538,101574707
1217538,196668406
1217538,647351
1217538,91098237
1217538,824782
1217538,400509
1217538,94828884
1217538,198220865
1217538,577878
1769763,1131784
1769763,1326844
1769763,896188
1769763,1897847
1769763,589866
1769763,260462
1385217,91098237
1385217,197255420
1385217,173480990
1385217,166726239
1385217,647351
1385217,1217538
1385217,139381280
1385217,515323
1385217,1267759
1385217,6260064
1385217,86799698
1385217,179575077
1385217,50465021
1385217,168549734
1385217,66078378
1385217,101659609
1385217,96464541
1385217,69006
1385217,114546355
1385217,32869297
1385217,543934
1385217,24841279
1385217,685111
242594,64638368
242594,143094802
242594,823328
242594,1596533
242594,1071398
924801,179022249
924801,500379
924801,1869167
924801,1603215
924801,1353758
924801,108006076
924801,153090573
924801,1712542
924801,55004189
924801,1150040
924801,1701494
924801,181220977
924801,576379
924801,34627769
924801,1677553
924801,1362305
924801,151469296
924801,608239
924801,1985369
924801,10819484
924801,4377279
924801,1376184
924801,100925
924801,80347113
924801,1154605
924801,1669932
924801,483633
924801,974209
924801,184550
924801,192413119
924801,1950513
924801,1376794
1009711,981147
1009711,106706913
1009711,1250882
1009711,1645178
1009711,45520514
1009711,258019
1009711,354224
1009711,950881
1009711,1712542
1009711,433847
1009711,130256373
1009711,82496414
1009711,41134848
1009711,92543076
1009711,1799890
1009711,1218090
1009711,452639
1009711,27622490
1009711,233559
1009711,108021
1009711,1405898
1009711,846967
1009711,1630848
1009711,1497372
1009711,1019036
1009711,256155
1009711,204111
1009711,604945
1009711,494408
1009711,27285
1009711,1662811
1009711,1816198
1009711,278509
1009711,25160493
1009711,1992542
1009711,778428
1009711,560327
1009711,1334665
1009711,1718351
1009711,1586690
1009711,987517
1009711,865723
754385,191265324
754385,20694292
754385,182682718
