citing_id,cited_id
399051,826254
399631,679175
399709,1479705
399721,1890075
399872,73877
399872,117326
399872,1711193
399872,1902501
400294,793151
400294,1308308
400759,1728272
400921,75190
400921,182115
400921,327940
400921,468946
400921,492856
400921,621373
400921,1095533
400921,1154741
400921,1158572
400921,1194732
400921,1247225
400921,1412242
401087,1748681
401489,1345052
401639,1008751
402087,781706
402087,1679483
402559,812823
402587,303515
402974,267330
403114,251710
403114,878667
403382,360072
403703,1718426
404370,495668
405057,825294
405199,1275064
405347,316117
405349,1009966
406588,1841956
406754,561533
407216,1536230
407250,379438
407823,1093228
407895,182124
407961,793348
408233,41574
408331,1961477
408336,388598
408359,1386996
408785,193640840
408898,679175
409431,1316139
409590,549230
410141,1999892
410550,1928579
410799,1586692
410822,588155
410919,376217
411352,1928579
411612,140352
412680,495668
413108,700599
413270,1866329
413419,641763
413495,1464450
413641,770671
413663,1070258
413705,1536230
413743,1653351
413992,51914
414132,368738
414273,1679568
414643,175238
414777,592899
414976,1645313
415480,1661992
415523,817612
415561,1473460
415663,1331666
415690,569555
415690,1729819
415805,1043522
417826,1897035
417878,960821
418049,1999566
418603,812823
418983,378895
419810,840916
419916,865455
419974,21773
420079,358208
420137,234968
420152,936685
420189,127453
420189,321652
420812,592899
420850,537600
421372,71027
421372,272113
421372,446198
421372,1341640
421372,1754034
421372,1913146
421804,12637
422483,140352
422491,1766319
422840,273229
423415,647270
423695,888353
423695,923991
423695,1135657
423769,364583
423824,305241
423911,1275064
423911,1704974
424370,124560
424370,328927
424370,1126318
424370,1582363
424924,954858
425458,1107638
425601,1566887
426555,193640840
426629,730740
427310,1051720
427395,423695
427465,305241
427645,423695
427891,228570
427891,1644913
428547,400921
428855,736105
428855,1913453
428969,1729819
429487,1642365
429667,752712
429968,1536230
430086,1316139
430310,587965
430381,1869972
430905,887029
430969,1793493
431146,325729
431881,1642365
431972,503795
432012,193640840
432138,1793493
432473,278509
432618,1514028
432618,1964341
432866,1792155
433268,1019036
433604,588155
433769,1297059
434354,866160
434385,1561861
434894,368689
435287,1113126
435717,934714
435717,1024853
435717,1200140
435850,884859
435947,1211653
436026,287243
436092,420189
436669,266150
436816,175238
436868,1999892
437409,1799890
437421,512033
437461,341611
437537,1556670
437626,887029
437823,736105
437852,337537
437949,228570
438058,1275064
438237,1336334
438388,1649431
438670,1705218
439156,320488
439166,1179684
439286,1172544
439298,84160721
439575,1559646
441001,29110
441001,438234
441001,506712
441001,1294056
441001,1920309
441001,1924531
441001,1966385
441115,698693
441217,53020
441968,1961477
442741,1792155
442767,109655125
443206,743342
443206,1860804
443222,1576124
443430,94540
444791,1463433
445090,1031512
445116,972270
445376,1285834
445753,1799890
445826,1365068
445930,1514028
446119,865455
446227,1226968
446284,304499
447097,724639
447241,1093228
447323,826254
447574,760623
447852,1802930
447871,431465
447871,911704
447889,172472
447893,492177
448003,1648734
448418,507283
448663,1918239
449061,287243
449659,1999892
449717,899911
449822,1594786
449822,184660633
450537,1326957
450566,958217
451064,1882779
451641,1999566
451700,1780881
451793,1369777
452248,1151734
452708,730287
452836,421372
453183,887029
453977,636080
453982,451064
453982,826254
454574,1561861
455219,503880
455219,1662637
455779,1525393
455866,1579692
455875,114403
455875,1060049
456043,1202078
456145,1922997
456368,26752
456984,1051720
457006,460659
457006,861817
457089,1154189
457535,730740
457535,1496167
457544,1007279
457847,1891586
458170,299569
458949,960347
459222,299569
459222,1559646
459564,806101
459778,1608703
460628,1963083
460659,861817
460659,1235807
461140,1625376
461501,1766319
462135,506764
462727,355821
463427,1642365
463737,895240
463769,95288
463858,1569478
463887,1948618
463981,1093228
464090,700599
465079,274311
465522,664831
465601,1404484
465621,846264
465789,1589788
465920,377699
466280,512033
466447,1275064
467021,766560
467419,1928579
467777,1576124
468057,861817
468114,273229
468682,1075586
469745,362478
470067,675387
470233,1403823
470560,1675460
470679,669219
470685,534556
471947,1913453
472054,1918767
472343,844274
472581,1724936
472606,1221869
472611,492177
472944,1198061
473134,325729
473139,717095
473160,1008751
473591,237664
473885,82038
474200,887280
474286,503880
474679,963091
475216,1536230
475843,399872
475851,1948618
476102,362478
476226,1320443
476226,1418385
476226,1667776
476389,751891
476389,822045
476389,1865901
476455,19878
476455,25576
476695,1749025
476747,844274
477415,186514
477934,212063
477934,475851
477944,321652
478018,157067
478346,379438
479666,1027793
480372,1133248
480764,284811
481342,1539874
481831,475851
482103,1409091
482174,743342
482174,910595
482373,876733
482373,1733535
484270,1625376
484854,491315
485165,983398
485394,543934
485903,1107638
485903,1714640
486473,288409
486473,779873
486473,919671
486473,987517
486473,1031512
486473,1425329
486479,1464450
487558,41029
487558,1024782
487628,1401948
488040,507283
488185,844274
488293,770671
488597,502707
489103,44591
489471,1521043
489523,503880
490046,1777946
490407,129667
490558,25576
490642,1811199
490781,491315
491027,584756
491031,300557
491463,216183
491708,292369
492135,1342109
492177,585315
492177,738396
492177,898639
492177,1598424
492177,1679904
492668,193323
492948,730740
493184,1481209
493547,1549889
493792,1157189
493849,378895
493891,1969775
494412,826254
494946,1463433
495668,150165
495668,206301
495668,306522
495668,812283
495668,1040413
495668,1130721
496115,826254
496595,1724936
497290,423695
497862,266150
498153,80637
498814,421372
499078,362478
499623,352854
499765,592899
499834,1701960
499840,1267551
499844,476389
499844,569125
500091,273229
500116,1199558
500191,1986966
500257,1879199
500326,95288
500920,1068451
501093,1728769
501390,104377
501542,1514028
501688,1145559
501719,894748
502322,887280
502707,46889
502707,77162
502707,118205
502707,460257
502707,654130
502707,990120
502707,1691615
502707,1718489
502768,388598
503014,938648
503166,12637
503166,768449
503408,1699291
503509,592899
503753,1631077
503795,103959
503795,322645
503795,700854
503795,1809303
503880,485533
503880,916940
503880,1031512
504407,533479
504479,1158789
504776,1662637
504820,679175
504862,1126923
504924,569125
505201,1267551
505591,1401948
505695,911769
505929,1107638
506046,212063
506253,1425747
506253,1858217
506315,1083046
506706,1107638
506706,1369777
506775,838326
506977,923000
506977,1648734
507066,936685
507283,170625
507283,265118
507652,1539874
508032,1404892
