case,year,link,downloaded file
Carl_Still_G_M_B_H_Another_vs_The_State_Of_Bihar_And_Others_on_19_April_1961,1961,http://indiankanoon.org/doc/560037/,https://drive.google.com/file/d/10xlm5QzfoZdqz9b6-AsCDRa5K8xTVAzP/view
Chandrakant_Krishnarao_Pradhanand_vs_The_Collector_Of_Customs_Bombayand_on_11_August_1961,1961,http://indiankanoon.org/doc/920203/,https://drive.google.com/file/d/1_ZULoWd6xBpv4Ptr1Iv81Rn9QBgcT8XC/view
Chhotabhai_Jethabhai_Patel_And_Co_vs_The_Union_Of_India_And_Anther_on_11_December_1961,1961,http://indiankanoon.org/doc/1404351/,https://drive.google.com/file/d/1yUU8UfR2R7vp81Ylx-QYYZJQ7aijG_g0/view
Commissioner_Of_Income_Tax_Bombay_vs_Scindia_Steam_Navigation_Co_Ltd_on_6_April_1961,1961,http://indiankanoon.org/doc/963833/,https://drive.google.com/file/d/18ssJWiE5s_FwzNer7bkOzeOaAKPHlAGQ/view
Commissioner_Of_Income_Tax_Madras_vs_Janaba_Mohammad_Hussain_Nachiar_Ammal_on_12_December_1961,1961,http://indiankanoon.org/doc/641176/,https://drive.google.com/file/d/1S0tqh__MNJa9KiGWW6Epy4RcpEQmfwIF/view
Dafedar_Niranjan_Singh_And_Another_vs_Custodian_Evacuee_Property_Pb_And_on_8_March_1961,1961,http://indiankanoon.org/doc/1009966/,https://drive.google.com/file/d/1_r6MmC91tDfOB8FUscV39Aq6LNkdiELc/view
Daryao_And_Others_vs_The_State_Of_U_P_And_Others_And_on_27_March_1961,1961,http://indiankanoon.org/doc/414792/,https://drive.google.com/file/d/10vPGKx41gWQLN53lJBlLQssUW35l7SaH/view
Dhaneshwar_Narain_Saxena_vs_The_Delhi_Administration_on_24_August_1961,1961,http://indiankanoon.org/doc/1883187/,https://drive.google.com/file/d/1GP93ElKqgB2EMPOSvD8lDmqfzKnn1rhk/view
Dhanrajamal_Gobindram_vs_Shamji_Kalidas_And_Co_on_27_February_1961,1961,http://indiankanoon.org/doc/859839/,https://drive.google.com/file/d/1q9rGLaZPKm0-a_KNnN6T06o1zHUC-dbW/view
Dharamvir_Dhir_vs_The_Commissioner_Of_Income_Tax_Bihar_on_5_January_1961,1961,http://indiankanoon.org/doc/1050499/,https://drive.google.com/file/d/1VX7RX_-yRM6wdjN0Blw4imoL7HzKTNKy/view
Dr_Akshaibar_Lal_And_Others_vs_The_Vice_Chancellor_Banaras_on_10_January_1961,1961,http://indiankanoon.org/doc/925413/,https://drive.google.com/file/d/14AtcDU-6mYAdxVjn3ZkaFQgGrEzmHKj3/view
Dr_Mohammad_Saheb_Mahboob_Medico_vs_The_Deputy_Custodian_General_on_25_April_1961,1961,http://indiankanoon.org/doc/1616137/,https://drive.google.com/file/d/16vx2z6TbNdWz-MmLcKFGZzZ36Xi-fCvr/view
Dr_Zafar_Ali_Shah_And_Others_vs_The_Assistant_Custodian_Of_Evacuee_on_4_April_1961,1961,http://indiankanoon.org/doc/1739771/,https://drive.google.com/file/d/1gxrUxT7G309ts21-T-2hrwC4EmBBrZkX/view
E_V_Balakrishnan_vs_Mahalakshmi_Ammal_And_Another_on_24_February_1961,1961,http://indiankanoon.org/doc/1313944/,https://drive.google.com/file/d/1DnbF3xBi56ci-f3xo6VzrcldhwTWqtKf/view
Fazal_Bhai_Dhala_vs_Custodian_General_Of_on_21_March_1961,1961,http://indiankanoon.org/doc/1669206/,https://drive.google.com/file/d/1YWRjsylq1Wsj6OBCD-wr6s_PGtK0u37I/view
Ganeshi_Ram_Etc_vs_The_District_Magistrate_And_Anr_on_10_August_1961,1961,http://indiankanoon.org/doc/1172969/,https://drive.google.com/file/d/1qbfEJ3vEBz_ssqqGsuT4eSm-DX7_6wKs/view
Ganga_Dutt_Murarka_vs_Kartik_Chandra_Das_And_Others_on_10_February_1961,1961,http://indiankanoon.org/doc/243457/,https://drive.google.com/file/d/1V3jtFic1MeUP9qJR1CoegFDAa5FcgxFh/view
Gian_Singh_vs_The_State_Of_Punjab_on_11_December_1961,1961,http://indiankanoon.org/doc/1227000/,https://drive.google.com/file/d/1jAHkE5K1rIX1Prwc4u4MDn0Fn79iM6dN/view
Gian_Singh_vs_The_State_Of_Punjab_on_11_September_1961,1961,http://indiankanoon.org/doc/48355/,https://drive.google.com/file/d/1cRqwnTHamvGSQuAT9mqsyp3JDn4VZUwG/view
Goswami_Shree_Vallabhalalji_vs_Goswamini_Shree_Mahalaxmi_Bahuji_on_13_September_1961,1961,http://indiankanoon.org/doc/712170/,https://drive.google.com/file/d/1JFJmCu-utz9m40KhHXf_46WwbfiLLpcP/view
Government_Of_Uttar_Pradesh_And_Others_vs_Raja_Mohammad_Amir_Ahmad_Khan_on_16_February_1961,1961,http://indiankanoon.org/doc/1976947/,https://drive.google.com/file/d/1kuOmiajWdurCrCb2mJlSZEJlO4DgIzaL/view
Gurbachan_Singh_And_Others_vs_Puran_Singh_And_Others_on_6_March_1961,1961,http://indiankanoon.org/doc/1598770/,https://drive.google.com/file/d/1fyHkmUlPrf-EwoMYPTkPMd0ugsomveRz/view
Hiralal_Patni_vs_Loonkaram_Sethiya_Others_on_11_April_1961,1961,http://indiankanoon.org/doc/224533/,https://drive.google.com/file/d/1zhmmrqx_WAQnFS2BPGgEPCoMXc_ol3a6/view
His_Holiness_Sri_Vishwothama_Thirtha_vs_The_State_Of_Mysore_on_18_December_1961,1961,http://indiankanoon.org/doc/1861550/,https://drive.google.com/file/d/1QPN5i8zVUj3yyG9j2uE9zal6aa4cxgGt/view
Hota_Venkata_Surya_Sivarama_Sastry_vs_State_Of_Andhra_Pradesh_on_28_April_1961,1961,http://indiankanoon.org/doc/44789/,https://drive.google.com/file/d/1SnuWE3kjrxFp7LTFNOEyBkzI5pwU0nP2/view
Immani_Appa_Rao_And_Others_vs_Gollapalli_Ramalingamurthi_And_Ors_on_22_September_1961,1961,http://indiankanoon.org/doc/135413/,https://drive.google.com/file/d/1O__JE0AGxbPjb35_SS8KmgI2zvBpgise/view
Inder_Singh_vs_Gurdial_Singh_on_10_April_1961,1961,http://indiankanoon.org/doc/1971944/,https://drive.google.com/file/d/1mrrzzcXJNagpaRZP8eL3rRvBS_2lH27h/view
International_Contractors_Ltd_vs_Prasanta_Kumar_Sur_on_25_January_1961,1961,http://indiankanoon.org/doc/193998/,https://drive.google.com/file/d/1vqjYKROAl3ima4a0q5SjUGnBDUwNPi_S/view
Jaisri_Sahu_vs_Rajdewan_Dubey_And_Others_on_28_April_1961,1961,http://indiankanoon.org/doc/912722/,https://drive.google.com/file/d/15yByRflbT7Xx1MG0ZcnHBmVHIGB7LUiO/view
Jibon_Chandra_Sarma_Doloi_vs_Anandi_Ram_Kalita_And_Others_on_23_February_1961,1961,http://indiankanoon.org/doc/1060685/,https://drive.google.com/file/d/1UTTNN9PT7-ojkU_VEQRt9s0PwkmnM2en/view
Jute_And_Gunny_Brokers_Ltd_And_Another_vs_The_Union_Of_India_And_Others_And_on_17_February_1961,1961,http://indiankanoon.org/doc/488350/,https://drive.google.com/file/d/1T2tmRVeTxBTjcXWhxLriCk9jYJjQ8gbl/view
Jyoti_Pershad_vs_The_Administrator_For_The_on_21_April_1961,1961,http://indiankanoon.org/doc/678245/,https://drive.google.com/file/d/1IkeyBlImrkz-CQy4I6WxAyM_vJ48sZ_n/view
K_S_Nanji_And_Company_vs_Jatashankar_Dossa_And_Others_on_22_March_1961,1961,http://indiankanoon.org/doc/542413/,https://drive.google.com/file/d/1iW0oan_FNvvN7WeFiFKQdi0O_MUNKn2b/view
Kalyan_Singh_vs_State_Of_U_P_on_11_December_1961,1961,http://indiankanoon.org/doc/1869694/,https://drive.google.com/file/d/1jTtXpb01A_h5lxEf3aa2BMLAsk26V6dn/view
Karimbil_Kunhikoman_vs_State_Of_Kerala_on_5_December_1961,1961,http://indiankanoon.org/doc/9285/,https://drive.google.com/file/d/1IoSFoRXB0CZed7zcKH9crr0sXesYK2Mb/view
Kartar_Singh_vs_State_Of_Punjab_on_26_April_1961,1961,http://indiankanoon.org/doc/847770/,https://drive.google.com/file/d/1TBj6AebH2v3oMDwBlKhVhYNizp-huHab/view
Kashinathsa_Yamosa_Kabadi_Etc_vs_Narsingsa_Bhaskarsa_Kabadi_Etc_on_10_February_1961,1961,http://indiankanoon.org/doc/788614/,https://drive.google.com/file/d/1GtCOEcul_lNu7EGPaAC1eV-pRFtpV7r8/view
Kaushalya_Devi_And_Others_vs_Baijnath_Sayal_And_Others_on_9_February_1961,1961,http://indiankanoon.org/doc/1128656/,https://drive.google.com/file/d/1xj7sLX4ty5OYVgipVNcyJFP18lchWyaa/view
Kesar_Singh_vs_Balwant_Singh_on_3_November_1961,1961,http://indiankanoon.org/doc/674483/,https://drive.google.com/file/d/1R3TLwbDMiG-ImZYw92fBtKcWHwNSXiub/view
Khan_Bahadur_Shapoor_Fredoom_Mazda_vs_Durga_Prosad_Chamaria_And_Others_on_1_March_1961,1961,http://indiankanoon.org/doc/221873/,https://drive.google.com/file/d/1gRNJ_jWNTO9IqKy1WMVnxZt45DN-pJcA/view
L_Janakirama_Iyer_And_Others_vs_P_M_Nilakanta_Iyer_And_Others_on_26_October_1961,1961,http://indiankanoon.org/doc/823347/,https://drive.google.com/file/d/1dI6dxNkF1eFejTaFpEvIfW2JfAxWuvUI/view
M_A_Rahman_And_Others_vs_The_State_Of_Andhra_Pradesh_on_30_March_1961,1961,http://indiankanoon.org/doc/689908/,https://drive.google.com/file/d/1yACTtOdmKJmY9OfEnn5L8hYjLomYoU9o/view
M_S_Harinagar_Sugar_Mills_Ltd_vs_Shyam_Sundar_Jhunjhunwala_And_Others_on_25_April_1961,1961,http://indiankanoon.org/doc/1531171/,https://drive.google.com/file/d/1OGGGHoHdXV69HGGpOcgsQZaUUd6hPyex/view
Magiti_Sasamal_vs_Pandab_Bissoi_on_20_September_1961,1961,http://indiankanoon.org/doc/1237964/,https://drive.google.com/file/d/1HylNAi1JN1K0sO0q6p1Oqeif8g2cy9nk/view
Maharana_Shri_Jayvantsinghji_vs_The_State_Of_Gujrat_on_22_December_1961,1961,http://indiankanoon.org/doc/561318/,https://drive.google.com/file/d/1fBCXVzctU3qEZfFi4A0G8ey30CnQcBuA/view
Major_Gopal_Singh_And_Others_vs_Custodian_Evacuee_Property_Punjab_on_15_March_1961,1961,http://indiankanoon.org/doc/302141/,https://drive.google.com/file/d/1xRcaCdLR9ucSmE7mQ3wYCtWmrlrPOGbq/view
Mallesappa_Bandeppa_Desai_And_Others_vs_Desai_Mallappa_And_Others_on_9_February_1961,1961,http://indiankanoon.org/doc/1878743/,https://drive.google.com/file/d/13Az3RwXWiOH3mkPA4M_H5pHtTb506fro/view
Md_Sharfuddin_vs_R_P_Singh_And_Others_on_10_March_1961,1961,http://indiankanoon.org/doc/1989654/,https://drive.google.com/file/d/1swpNHRZDzFCKqfwMPBESwMgP2f5Pzk3D/view
Messrs_Ashok_Leyland_Ltd_vs_The_State_Of_Madras_on_28_March_1961,1961,http://indiankanoon.org/doc/1836261/,https://drive.google.com/file/d/1O-kzURkGtdsvBvDX4YOzsNg6QkcyYyar/view
Mohamed_Noorullah_Representing_The_vs_The_Commissioner_Of_Income_Tax_Madras_on_18_January_1961,1961,http://indiankanoon.org/doc/779524/,https://drive.google.com/file/d/1CunCvi_CuVo7EuXKI83GRaXNm5xbUmtv/view
Mritunjoy_Pani_And_Another_vs_Narmanda_Bala_Sasmal_And_Another_on_14_March_1961,1961,http://indiankanoon.org/doc/1681365/,https://drive.google.com/file/d/1E0DH0QB8wXYQq5U2v3kDuPUpOdjmyqkh/view
Mst_Gulab_Bai_vs_Manphool_Bai_on_5_September_1961,1961,http://indiankanoon.org/doc/831031/,https://drive.google.com/file/d/1S_olHdHlLX-vTBcU7NeOqeW7vxcscmiz/view
Mst_Subhadra_vs_Narsaji_Chenaji_Marwadi_on_9_August_1961,1961,http://indiankanoon.org/doc/107622/,https://drive.google.com/file/d/1Yv8knWMnQRk-zNe-L-0flZUrzLChY4VG/view
Munshi_Ram_vs_Banwari_Lal_on_9_January_1961,1961,http://indiankanoon.org/doc/1794569/,https://drive.google.com/file/d/1mCKpppCtX_ruxPspCJ3ADZa3KGD5klJv/view
N_Kasturi_vs_D_Ponnammal_And_Others_on_23_February_1961,1961,http://indiankanoon.org/doc/1564016/,https://drive.google.com/file/d/1hZgnFwz9buKBXU_3Sr4uXWHzhP8Wg4CK/view
Nav_Rattanmal_And_Others_vs_The_State_Of_Rajasthan_on_24_April_1961,1961,http://indiankanoon.org/doc/428949/,https://drive.google.com/file/d/1ip1UedIF1axyl3pALqnnnsTQ2FDRPiWl/view
Nilkantha_Shidramappa_Ningashetti_vs_Kashinath_Somanna_Ningashetti_And_on_28_April_1961,1961,http://indiankanoon.org/doc/769322/,https://drive.google.com/file/d/1bZ1c8HOr7hN4ROxtV1E00pKARr3rTHGA/view
P_J_Irani_vs_The_State_Of_Madras_on_21_April_1961,1961,http://indiankanoon.org/doc/231666/,https://drive.google.com/file/d/17WAH5kMR62yvsNO8gJiaojdqJKvMhepx/view
P_V_Bheemsena_Rao_vs_Sirigiri_Pedda_Yella_Reddiand_Others_on_16_March_1961,1961,http://indiankanoon.org/doc/1170952/,https://drive.google.com/file/d/10-lNczzVcm6elLzeOZajzaanSBGo-MvK/view
Pandit_Kishan_Lal_vs_Ganpat_Ram_Khosla_And_Another_on_17_April_1961,1961,http://indiankanoon.org/doc/1642144/,https://drive.google.com/file/d/1hYrQQYU2xvVxe5BbvhcKKEQ7bvLZPnQX/view
Pratap_Chand_vs_Ram_Narayan_And_Another_on_22_February_1961,1961,http://indiankanoon.org/doc/1948512/,https://drive.google.com/file/d/12TMvkYtV31KuruyUUid12PiyCsJCXwkV/view
Purushothaman_Nambudiri_vs_The_State_Of_Kerala_on_5_December_1961,1961,http://indiankanoon.org/doc/865394/,https://drive.google.com/file/d/1urxIYyM75pFpfgOYBftD8s4WZS1Oa0tR/view
R_L_Arora_vs_State_Of_U_P_on_15_December_1961,1961,http://indiankanoon.org/doc/1981888/,https://drive.google.com/file/d/1d4HGqwXNjBSSoO3gHbgk_1KcwQf2PIW4/view
R_L_Arora_vs_State_Of_U_P_on_1_December_1961,1961,http://indiankanoon.org/doc/1144327/,https://drive.google.com/file/d/1GnVAUx67hoH-9x9NFUjKndY9MfviguwI/view
Rabia_Bai_vs_The_Custodian_General_Of_Evacuee_on_12_January_1961,1961,http://indiankanoon.org/doc/170815219/,https://drive.google.com/file/d/1V5CWG-C3WvxGnXXqRUHbWKFbmPCwBmP_/view
Raghubar_Dayal_Jai_Prakash_vs_The_Union_Of_India_And_Others_on_12_September_1961,1961,http://indiankanoon.org/doc/1933483/,https://drive.google.com/file/d/1Ri76HXzXiHU9T4CIAy81Vj36Bgbwq6m4/view
Raja_Ram_Mahadev_Paranjype_And_Others_vs_Aba_Maruti_Mali_And_Others_on_1_December_1961,1961,http://indiankanoon.org/doc/997026/,https://drive.google.com/file/d/1FUDO1eG2yP-eKq-Kt7mgJvnYHZ61TUcN/view
Raja_Rameshwar_Rao_And_Another_vs_Raja_Govind_Rao_on_28_March_1961,1961,http://indiankanoon.org/doc/222244/,https://drive.google.com/file/d/1K3C0BUE_umBjgI_36wz44xyNPWpJPcLT/view
Rajah_S_V_Jagannath_Rao_vs_Commissioner_Of_Income_Tax_Hyderabad_on_17_July_1961,1961,http://indiankanoon.org/doc/751891/,https://drive.google.com/file/d/1JErQ8Sq2s2waSAOx732SSsSYRurMT8Lv/view
Raje_Anandrao_vs_Shamrao_And_Others_on_23_February_1961,1961,http://indiankanoon.org/doc/858595/,https://drive.google.com/file/d/1tx8bmvj9U6kvFXKh-bYNle8k8-RBQl79/view
Ram_Saran_Lall_And_Others_vs_Mst_Domini_Kuer_And_Others_on_27_April_1961,1961,http://indiankanoon.org/doc/793126/,https://drive.google.com/file/d/1Qg83jI5qDo60jliD-b2Qa87bKxtwopZz/view
Rana_Sheo_Ambar_Singh_vs_Allahabad_Bank_Ltd_Allahabad_on_27_April_1961,1961,http://indiankanoon.org/doc/647351/,https://drive.google.com/file/d/15thV_xQOk0-D7SkwcUz7inAemrkxggO3/view
Rani_Purnima_Devi_And_Another_vs_Kumar_Khagendra_Narayan_Dev_And_Another_on_22_August_1961,1961,http://indiankanoon.org/doc/531278/,https://drive.google.com/file/d/16NDANAe4O7x-2mDF5pGvkiBTcWhcuEOD/view
Roshan_Lal_Mehra_vs_Ishwar_Das_on_2_August_1961,1961,http://indiankanoon.org/doc/790021/,https://drive.google.com/file/d/1188rcfw1NwuyfJ9cBmb8vxotr72J8XGS/view
S_P_Jinadathappa_vs_R_P_Sharma_And_Others_on_17_April_1961,1961,http://indiankanoon.org/doc/538533/,https://drive.google.com/file/d/1J4fWQgOTus6VLc8hB6N86dxDeIXDzDgZ/view
Sakharam_Bapusaheb_Narayan_Sanas_And_vs_Manikchand_Motichand_Shah_And_Another_on_19_April_1961,1961,http://indiankanoon.org/doc/104956/,https://drive.google.com/file/d/1KyQfD9nGAESF20qmmc3Xj5JsqXIcVrV5/view
Salig_Ram_vs_Munshi_Ram_And_Another_on_21_March_1961,1961,http://indiankanoon.org/doc/1888918/,https://drive.google.com/file/d/1GTVvTocz-KtcX1xw4qojZD4cVK1Vy12Y/view
Satinder_Singh_And_Others_vs_Amrao_Singh_And_Others_on_2_February_1961,1961,http://indiankanoon.org/doc/1890797/,https://drive.google.com/file/d/1pMueyJboHrOTMusnyfSpy1nD-GYZDpMj/view
Satish_Churan_Law_vs_H_K_Ganguly_on_5_December_1961,1961,http://indiankanoon.org/doc/1389521/,https://drive.google.com/file/d/15YL8nw2mWI9ZHEOiHm7eOB8OWaC_u68p/view
Seth_Bikhraj_Jaipuria_vs_Union_Of_India_Uoi_on_24_July_1961,1961,http://indiankanoon.org/doc/62933588/,https://drive.google.com/file/d/1zBr39323Ok4d-uOpSM_YByJKkN7tBkyX/view
Seth_Bikhraj_Jaipuria_vs_Union_Of_India_on_24_July_1961,1961,http://indiankanoon.org/doc/132533/,https://drive.google.com/file/d/1EjiFDAI7GrLNaD7Pw5dUxxDoM57jMeir/view
Shah_Bhojraj_Kuverji_Oil_Mills_And_vs_Subbash_Chandra_Yograj_Sinha_on_21_April_1961,1961,http://indiankanoon.org/doc/544776/,https://drive.google.com/file/d/1urjIQXXzMbV7WWpd7QWfOVMhtspFXErn/view
Sheodhyan_Singh_And_Others_vs_Musammat_Santchara_Kuer_And_Others_on_4_May_1961,1961,http://indiankanoon.org/doc/522414/,https://drive.google.com/file/d/10Ko2coRZQE3UBG2k3PL8yoUQXm_mFFzE/view
Shew_Bux_Mohata_And_Another_vs_Sm_Tulsimanjari_Dasi_And_Another_on_29_March_1961,1961,http://indiankanoon.org/doc/1603167/,https://drive.google.com/file/d/1dh31dfESe0bKRNE7LDOnq_bvFxAeR0b4/view
Shri_Mahadeo_Paikaji_Kolhe_Yavatmal_vs_The_State_Of_Bombay_on_4_April_1961,1961,http://indiankanoon.org/doc/1556438/,https://drive.google.com/file/d/1OwIwZw4JCy-nwndCUZ9X60U75RfJPfgi/view
Sikander_Jehan_Begum_And_Another_vs_Andhra_Pradesh_State_Government_on_20_December_1961,1961,http://indiankanoon.org/doc/1395167/,https://drive.google.com/file/d/1QLwQVAACuBCKAzdNLBEp_x-u7DTYAYK1/view
Smt_Padmini_Kunwar_Ju_Sahiba_vs_State_Of_Vindhya_Pradesh_Now_Madhya_on_21_February_1961,1961,http://indiankanoon.org/doc/1656595/,https://drive.google.com/file/d/1UwOqbgM4VOR6OHAhEy2EoJHv6sHx3MPR/view
Smt_Ujjam_Bai_vs_State_Of_Uttar_Pradesh_on_28_April_1961,1961,http://indiankanoon.org/doc/673012/,https://drive.google.com/file/d/1FPL_lGtL7O4pU1E2LuTyyeU1lCeufJuI/view
Sonapur_Tea_Co_Ltd_vs_Must_Mazirunnessa_on_4_March_1961,1961,http://indiankanoon.org/doc/696070/,https://drive.google.com/file/d/1VoDF_EceVRtSI2SrPs03xfuhCjdCkbQC/view
Sree_Kalimata_Thakurani_Of_Kalighat_vs_Jibandhan_Mukherjee_Ors_on_1_November_1961,1961,http://indiankanoon.org/doc/1335840/,https://drive.google.com/file/d/1hnF-tMFDfwjFlr7TKxnrCIFdttEY5S3H/view
Sri_Sinna_Ramanuja_Jeer_And_Others_vs_Sri_Ranga_Ramanuja_Jeer_And_Another_on_27_April_1961,1961,http://indiankanoon.org/doc/580562/,https://drive.google.com/file/d/1OUXkZ6DXA0rpl4yeBuUhQuV2Sep8IGcJ/view
Sriratnavaramaraja_vs_Smt_Vimla_on_27_February_1961,1961,http://indiankanoon.org/doc/1452034/,https://drive.google.com/file/d/1RzJHUyB2Arl1yFswodXjz_x0iMw9aN8o/view
State_Of_Bihar_vs_Lt_Col_K_S_R_Swami_on_22_September_1961,1961,http://indiankanoon.org/doc/404945/,https://drive.google.com/file/d/1y4JDfXRpeOGaX-WeyYnk-o2uQ-xU4ULg/view
State_Of_Bihar_vs_Rameshwar_Pratap_Narain_Singhand_on_25_April_1961,1961,http://indiankanoon.org/doc/1253855/,https://drive.google.com/file/d/1L4YvH0RwMEKx0uQdlMbvrK58ZVYz-7g3/view
State_Of_Punjab_vs_Suraj_Parkash_Kapur_Etc_on_4_May_1961,1961,http://indiankanoon.org/doc/1901138/,https://drive.google.com/file/d/1nOQPr6VoxQMlHEiHeY6r3I_Mbc3sR4P3/view
State_Of_Saurashtra_vs_Jamadar_Mohamad_Abdulla_And_Ors_on_3_October_1961,1961,http://indiankanoon.org/doc/374494/,https://drive.google.com/file/d/1L0jIFwgVH-cgp-biDK-zPkX9ibJSoKyJ/view
State_Of_Uttar_Pradesh_vs_Kunwar_Sri_Trivikram_Narain_Singh_on_22_August_1961,1961,http://indiankanoon.org/doc/1418357/,https://drive.google.com/file/d/1DCIT4mEEE55sf54BkxjKNPuJHMPEV0X4/view
State_Of_West_Bengal_vs_M_S_B_K_Mondal_And_Sons_on_5_December_1961,1961,http://indiankanoon.org/doc/197048/,https://drive.google.com/file/d/1vvjPINeX9IB-sHvGQl455T2MWcrrUpS5/view
Sunkavilli_Suranna_And_Others_vs_Goli_Sathiraju_And_Others_on_18_September_1961,1961,http://indiankanoon.org/doc/702509/,https://drive.google.com/file/d/1nEzQ3vUp5mwQW_1YHaAMrE3MSwygyaLS/view
T_V_R_Subbu_Chetty_S_Family_Charities_vs_M_Raghava_Mudaliar_And_Others_on_27_January_1961,1961,http://indiankanoon.org/doc/173516/,https://drive.google.com/file/d/1Tx5CAYJiTKY03q29YnlNFwU5hRlWO9uS/view
Thakur_Bahadur_Singh_vs_The_State_Of_Rajasthan_And_Others_on_17_March_1961,1961,http://indiankanoon.org/doc/1997522/,https://drive.google.com/file/d/1jZcKU_3XgZOm94Ec8yixIjl-7ukRq4f8/view
The_Amalgamated_Coalfields_Ltd_And_vs_The_Janapada_Sabha_Chhindwara_And_on_10_February_1961,1961,http://indiankanoon.org/doc/996317/,https://drive.google.com/file/d/1fuHAYbDHzPgh8tuGK0doHbbW4yR-Srda/view
The_Andhra_Bank_Ltd_vs_R_Srinivasan_And_Others_on_31_August_1961,1961,http://indiankanoon.org/doc/1508646/,https://drive.google.com/file/d/1VmDmDtMeTbfcK5HwOmjS1le2WDicJJWr/view
The_Board_Of_Trustees_Ayurvedic_vs_The_State_Of_Delhi_And_Another_on_23_October_1961,1961,http://indiankanoon.org/doc/1830726/,https://drive.google.com/file/d/1AXssW0yHX0tjinZR8nbdVqc0tQK4RFk-/view
The_Collector_Of_Customs_Baroda_vs_Digvijaysinhji_Spinning_Weaving_on_12_April_1961,1961,http://indiankanoon.org/doc/1560414/,https://drive.google.com/file/d/1zkELLIRSvamzeUR8Vgn728z8OToMtlzd/view
The_Collector_Of_Customs_Madras_vs_Nathella_Sampathu_Chetty_And_on_25_September_1961,1961,http://indiankanoon.org/doc/1193965/,https://drive.google.com/file/d/1slQ3NS7O1GnxDBxDz1sU0ccKP59P1kT0/view
The_Commissioner_Of_Income_Tax_Bombay_vs_The_Scindia_Steam_Navigatlon_Co_Ltd_on_5_April_1961,1961,http://indiankanoon.org/doc/1396529/,https://drive.google.com/file/d/12Uqu2VcSBP9p9OnuTBzQxpxvwgEqwvVB/view
The_Custodian_Of_Evacuee_vs_Khan_Saheb_Abdul_Shukoor_Etc_on_20_February_1961,1961,http://indiankanoon.org/doc/553385/,https://drive.google.com/file/d/1G750xJmB2WQG7-N9fzKNA-AJDNVWxApz/view
The_Dooars_Tea_Co_Ltd_vs_Commissioner_Of_on_18_August_1961,1961,http://indiankanoon.org/doc/225066/,https://drive.google.com/file/d/1e_Pkrmp1V8D1egb6R1rD9h9UB-Z33etU/view
The_Durgah_Committee_Ajmer_Andanother_vs_Syed_Hussain_Ali_And_Others_on_17_March_1961,1961,http://indiankanoon.org/doc/1262157/,https://drive.google.com/file/d/1_Pnx7OwRqfQekuPA5Tcctx9pZbYTSRhM/view
The_First_National_City_Bank_vs_The_Commissioner_Of_Income_Tax_Bombay_on_6_January_1961,1961,http://indiankanoon.org/doc/550595/,https://drive.google.com/file/d/1b6pSataGrrH50xY18n5f7TLT8pYSsekb/view
The_Orient_Paper_Mills_Ltd_vs_The_State_Of_Orissa_And_Others_And_on_24_March_1961,1961,http://indiankanoon.org/doc/1218527/,https://drive.google.com/file/d/1PhnXzDw388icnVX7IfWknjmMrlu2DyZi/view
The_State_Of_Bihar_vs_M_S_Karam_Chand_Thapar_Brothers_Ltd_on_7_April_1961,1961,http://indiankanoon.org/doc/791276/,https://drive.google.com/file/d/11B5EQVrZpBvN71tVxwiyjFVLfay57fOq/view
The_State_Of_Bombay_vs_Fakir_Umar_Dhanse_on_3_February_1961,1961,http://indiankanoon.org/doc/609251/,https://drive.google.com/file/d/1UzODb1RTneIV7KzimcBcMJQ8GVUMVQpC/view
The_State_Of_Punjab_vs_Barkat_Ram_on_30_August_1961,1961,http://indiankanoon.org/doc/1090657/,https://drive.google.com/file/d/19XZ6lk5R-jCZgtQFs1SSHnYq7iQToHli/view
The_State_Of_Punjab_vs_Nathu_Ram_on_1_May_1961,1961,http://indiankanoon.org/doc/849004/,https://drive.google.com/file/d/1f9uCZdo_-czXObphsQDUAEG5K8lV3VDQ/view
The_Swadeshi_Cotton_Mills_Co_Limited_vs_The_State_Of_U_P_And_Others_And_on_17_March_1961,1961,http://indiankanoon.org/doc/1406714/,https://drive.google.com/file/d/15vVESV-0EvFwx-8Ivqc-6IMyBnA48hEl/view
The_Union_Of_India_vs_Ram_Kanwar_And_Others_on_29_August_1961,1961,http://indiankanoon.org/doc/1915577/,https://drive.google.com/file/d/19CraO5zgGI21U0bRJNOerb3g6BLtLBnO/view
Tirumalachetti_Rajaram_vs_Tirumalachetti_Radhakrishnayya_on_27_April_1961,1961,http://indiankanoon.org/doc/136976989/,https://drive.google.com/file/d/16koregRLUBxktPlHz6EsGzpGr_RNUybp/view
Tirumalachetti_Rajaram_vs_Tirumalachetti_on_27_April_1961,1961,http://indiankanoon.org/doc/1758207/,https://drive.google.com/file/d/1C6U2xDITcXZVJi6lA4-jDw0LfdQxLVfL/view
Trimbak_Damodhar_Raipurkar_vs_Assaram_Hiraman_Patil_And_Ors_on_29_November_1961,1961,http://indiankanoon.org/doc/1065765/,https://drive.google.com/file/d/1wdVV6wg-Cz2amHo_3ATR83m7faxCS_RQ/view
Uppalapati_Veera_vs_Josyula_Hanumayamma_And_Another_J_C_on_29_September_1961,1961,http://indiankanoon.org/doc/1409450/,https://drive.google.com/file/d/10udf9rlePpgIJI6QeLTd3zLE9aWknwtn/view
