source,target,weight
254621,86224,1
254621,1858991,1
254621,631708,1
254621,1307370,1
254621,160619733,1
254621,211413,1
254621,169077586,1
254621,156887362,1
277312,15930955,1
277312,1712542,1
277312,24650958,1
277312,141245276,1
277312,70224545,1
277312,258019,1
277312,30021043,1
277312,23176465,1
277312,377820,1
277312,91605396,1
277312,71203929,1
277312,197983740,1
277312,112070203,1
277312,188367616,1
277312,112167177,1
277312,36433233,1
277312,651702,1
277312,495092,1
277312,54468672,1
277312,82830114,1
277312,159440761,1
277312,146892050,1
277312,87076300,1
277312,161831507,1
277312,1218090,1
277312,10547849,1
219225,1306401,1
219225,1762415,1
219225,938899,1
219225,789969,1
219225,1623255,1
219225,1030770,1
219225,1202169,1
219225,1800825,1
219225,1926847,1
219225,1886356,1
219225,1290730,1
219225,1358798,1
219225,1182818,1
219225,1275107,1
219225,13870,1
111109,43096673,1
111109,74055530,1
111109,981147,1
111109,1142233,1
111109,258019,1
111109,1218090,1
111109,112006490,1
111109,153546191,1
111109,2600450,1
111109,554839,1
111109,149815690,1
111109,20991543,1
111109,15209076,1
111109,8677999,1
111109,140730268,1
111109,58484227,1
111109,178297596,1
111109,166441753,1
111109,94255177,1
111109,149558998,1
111109,1569253,1
111109,47623,1
111109,948743,1
111109,1408202,1
519726,1226884,1
519726,1671917,1
519726,609139,1
519726,1317393,1
519726,1626651,1
519726,876312,1
519726,433917,1
519726,556003,1
37505817,180607619,1
37505817,180375662,1
37505817,70224545,1
37505817,161831507,1
37505817,1325025,1
37505817,194236441,1
37505817,1832764,1
37505817,111283231,1
37505817,104484902,1
37505817,1482261,1
37505817,260617,1
37505817,748601,1
37505817,260248,1
37505817,78603057,1
37505817,1368952,1
37505817,290902,1
776356,70224545,1
776356,99064627,1
776356,161831507,1
776356,180375662,1
776356,180607619,1
776356,1325025,1
776356,194236441,1
776356,1832764,1
776356,111283231,1
776356,104484902,1
776356,1482261,1
776356,260617,1
776356,748601,1
776356,260248,1
776356,78603057,1
776356,1368952,1
776356,290902,1
776356,317293,1
1276331,774360,1
1276331,11894189,1
1276331,981147,1
1276331,367586,1
1276331,1659104,1
1276331,258019,1
1276331,935769,1
1276331,1801593,1
1276331,626103,1
1276331,1218090,1
1276331,1199182,1
1276331,1217564,1
1276331,1142233,1
1276331,134715,1
1559460,161831507,1
1559460,698518,1
816126,9380692,1
816126,666119,1
816126,61441134,1
816126,56003124,1
816126,237570,1
816126,87860683,1
816126,22512276,1
816126,156715722,1
816126,476269,1
816126,1406924,1
816126,1659104,1
816126,1983234,1
816126,179660706,1
816126,93056159,1
816126,1456610,1
816126,1015123,1
816126,1858991,1
816126,660119,1
816126,282612,1
816126,1937835,1
816126,1540780,1
816126,354224,1
816126,1673816,1
816126,555882,1
816126,1008926,1
816126,574894,1
816126,1930681,1
816126,26402,1
816126,77052,1
816126,294137,1
816126,1193525,1
816126,108209556,1
816126,344383,1
1193928,37279,1
1193928,454120,1
682520,161831507,1
682520,113698896,1
682520,128750983,1
682520,113919632,1
682520,194309846,1
682520,1450722,1
682520,153071461,1
682520,84043337,1
682520,109952642,1
682520,107177188,1
682520,187477963,1
682520,6990857,1
682520,116783305,1
682520,1292810,1
682520,320017,1
682520,128250270,1
682520,1620030,1
865417,393016,1
865417,1074728,1
865417,354660,1
865417,1317393,1
865417,1649787,1
865417,456553,1
865417,54424454,1
865417,1745647,1
865417,521122,1
865417,18645,1
865417,1622833,1
865417,481936,1
865417,79404,1
865417,33801,1
865417,1583024,1
865417,1888886,1
865417,42852,1
865417,153611,1
865417,395223,1
865417,1406471,1
865417,750970,1
865417,321010,1
865417,1496919,1
865417,369662,1
865417,1356139,1
865417,885662,1
865417,1776777,1
865417,1649828,1
865417,1798733,1
1604881,789969,1
1604881,711469,1
1604881,9972007,1
1604881,472995,1
1604881,1954990,1
1604881,616263,1
1604881,659022,1
1604881,545792,1
1604881,427855,1
1604881,987,1
1604881,230200,1
1604881,1837602,1
1346544,117675938,1
1346544,8438375,1
1346544,91605708,1
1346544,1331149,1
1346544,1450722,1
1346544,1219198,1
1346544,349627,1
1346544,137275945,1
1346544,1134872,1
1346544,515323,1
1346544,1878658,1
1346544,1927677,1
1346544,1266586,1
1346544,645212,1
1346544,1345438,1
1346544,675797,1
1346544,1596533,1
1346544,1270013,1
407050,999134,1
407050,472772,1
407050,763672,1
407050,1560742,1
407050,1258372,1
407050,1540253,1
407050,886447,1
407050,1979985,1
407050,1313790,1
1158527,515323,1
38328,783690,1
38328,367586,1
38328,34776269,1
38328,111101169,1
38328,107341,1
38328,80403110,1
38328,108006076,1
38328,130416865,1
38328,163250984,1
38328,149719597,1
38328,178366633,1
38328,1135972,1
38328,237570,1
38328,1905739,1
38328,4354,1
38328,685234,1
38328,882644,1
290317,789969,1
290317,1541982,1
290317,1669932,1
290317,153279772,1
290317,156295,1
290317,1681654,1
290317,1685938,1
290317,512619,1
290317,641562,1
290317,500379,1
290317,1954990,1
290317,47944,1
290317,622189,1
290317,1652290,1
290317,539500,1
290317,1250842,1
290317,1582051,1
290317,692204,1
290317,1295761,1
384084,444965,1
384084,51266069,1
384084,101362666,1
384084,9719236,1
384084,68702959,1
384084,500379,1
384084,1129081,1
384084,65589012,1
384084,198575616,1
384084,763689,1
384084,427855,1
384084,110764906,1
384084,1669932,1
384084,500401,1
384084,1353758,1
384084,153279772,1
384084,216578,1
384084,194961968,1
384084,1681654,1
384084,1586552,1
384084,113739,1
384084,1747434,1
1154741,153279772,1
1154741,711469,1
1154741,783690,1
1154741,1325025,1
1154741,137639,1
1154741,427855,1
1154741,948250,1
1154741,799114,1
1154741,1194732,1
1154741,1618558,1
1154741,1932256,1
1154741,1552386,1
1154741,443455,1
130549,651105,1
130549,1993798,1
130549,230586,1
130549,1135470,1
130549,928744,1
130549,386855,1
130549,137624,1
130549,873484,1
130549,725355,1
130549,1024066,1
130549,667371,1
130549,314854,1
130549,1645178,1
130549,1266379,1
1753624,163069729,1
1753624,146581492,1
1753624,1712542,1
1753624,169883294,1
1753624,1785601,1
1753624,500379,1
1753624,22375191,1
1753624,1685938,1
1753624,1418464,1
1753624,115845812,1
1753624,1150040,1
1753624,1080978,1
1753624,11641206,1
734117,500379,1
734117,427855,1
734117,1681654,1
734117,512619,1
734117,789969,1
734117,373530,1
734117,1309367,1
413999,1886473,1
413999,774360,1
413999,367586,1
413999,981147,1
413999,1402564,1
413999,484347,1
413999,800551,1
413999,799985,1
413999,371939,1
413999,361626,1
413999,110162683,1
413999,137814,1
413999,1873464,1
413999,1943863,1
413999,40779294,1
413999,68056,1
413999,554839,1
413999,1475436,1
413999,20007,1
413999,305990,1
413999,1991778,1
413999,1600992,1
413999,11894189,1
413999,626103,1
413999,1217564,1
413999,935769,1
413999,1218090,1
413999,22683897,1
413999,445304,1
911300,191265324,1
911300,789969,1
911300,711469,1
911300,9972007,1
911300,768381,1
911300,489411,1
911300,1732625,1
911300,641256,1
911300,1670053,1
911300,124122,1
911300,1305042,1
911300,131533,1
911300,513751,1
911300,1769342,1
911300,1504707,1
911300,515323,1
911300,74910796,1
1641860,153279772,1
1641860,23388891,1
1641860,760439,1
1641860,701121,1
1641860,177537342,1
1641860,1955064,1
1641860,1109872,1
1641860,653417,1
1641860,32418,1
1641860,703097,1
1395554,500379,1
1395554,1728537,1
1395554,1774629,1
1395554,1674593,1
1395554,1081292,1
1395554,54424454,1
1395554,1669932,1
1395554,178366633,1
1395554,427855,1
1395554,78710085,1
1395554,1768645,1
1395554,353064,1
1395554,1980557,1
1395554,93056159,1
1395554,546415,1
1395554,47623,1
1395554,1599768,1
1395554,189659891,1
1395554,1266121,1
1395554,1950513,1
1395554,1124131,1
1395554,1919374,1
1395554,708192,1
1395554,1967135,1
1395554,1109872,1
1395554,1569253,1
1395554,1038587,1
1395554,1418464,1
1395554,1376794,1
1395554,1038378,1
1395554,514425,1
1395554,1545865,1
94181,1569253,1
94181,33237157,1
94181,48127346,1
94181,171288855,1
94181,182822854,1
94181,65185059,1
94181,1420677,1
94181,1052367,1
94181,618193,1
94181,1331755,1
94181,1229833,1
94181,180243,1
634206,15930955,1
634206,24650958,1
634206,71781797,1
634206,1712542,1
634206,99277608,1
634206,141245276,1
634206,1218090,1
634206,1325025,1
634206,1461188,1
634206,667935,1
634206,339978,1
634206,574894,1
634206,77052,1
634206,6859937,1
634206,80896406,1
634206,93056159,1
634206,725224,1
634206,1629177,1
634206,212098,1
634206,129994,1
634206,651685,1
634206,1169944,1
634206,1649081,1
634206,199186125,1
634206,74045580,1
634206,169363547,1
634206,108461552,1
634206,191844804,1
634206,62801658,1
634206,87494992,1
634206,631210,1
634206,981147,1
634206,82830114,1
634206,8438375,1
381635,163057486,1
381635,56486710,1
381635,85492699,1
381635,63501738,1
381635,41979714,1
381635,11510073,1
381635,34776269,1
381635,1501707,1
381635,433847,1
381635,424874,1
381635,560327,1
381635,121190,1
381635,1392920,1
381635,1232505,1
381635,452231,1
381635,54424454,1
381635,108209556,1
381635,121997586,1
381635,53542994,1
381635,95548894,1
381635,96509562,1
381635,137876470,1
381635,123741340,1
381635,31935359,1
381635,40877477,1
381635,87301947,1
381635,43772514,1
381635,258019,1
1838105,1325025,1
1838105,161831507,1
1838105,55198661,1
1838105,92506781,1
1838105,27140473,1
1838105,36424327,1
1838105,12575,1
1838105,880405,1
1838105,1733135,1
1838105,1014344,1
1959935,789969,1
1959935,339978,1
1959935,711469,1
1959935,82830114,1
1959935,1306401,1
1959935,760236,1
1391279,1154891,1
1391279,685723,1
1391279,427855,1
1391279,171398,1
1391279,1105874,1
1391279,1052228,1
1391279,595325,1
824162,161831507,1
824162,171398,1
824162,1495288,1
1490310,1953529,1
1490310,1665836,1
1490310,43020253,1
1490310,1977659,1
1490310,1502920,1
1490310,1024853,1
1490310,1363154,1
1490310,82058,1
1490310,1863313,1
1490310,63545752,1
1490310,427855,1
1613617,171398,1
1613617,894399,1
1613617,1463968,1
1613617,515323,1
1613617,186266,1
1613617,537770,1
1613617,447653,1
1613617,1589358,1
1613617,1625889,1
1613617,599506,1
97365940,525017,1
97365940,648614,1
97365940,171398,1
97365940,291505,1
128161,783690,1
128161,981147,1
128161,1712542,1
128161,121190,1
128161,1992542,1
128161,367586,1
128161,237570,1
128161,1392920,1
128161,1327219,1
128161,1024002,1
128161,191273,1
128161,233559,1
128161,1405898,1
128161,27622490,1
128161,1008523,1
128161,1800328,1
128161,1773635,1
128161,287871,1
128161,43938,1
128161,1660719,1
128161,260489,1
128161,431922,1
128161,1946162,1
128161,1657144,1
128161,938956,1
128161,1344150,1
128161,1629177,1
128161,928482,1
128161,1018779,1
128161,1406924,1
128161,354224,1
128161,574894,1
128161,462904,1
128161,137182307,1
128161,412767,1
128161,1556120,1
128161,26402,1
128161,559924,1
128161,1071259,1
128161,156973329,1
128161,1193342,1
128161,1802749,1
128161,770894,1
128161,1857950,1
128161,959860,1
128161,212098,1
128161,17604695,1
128161,935769,1
128161,1456610,1
128161,424874,1
128161,283660,1
128161,1747434,1
128161,895276,1
128161,624233,1
128161,1073792,1
128161,77052,1
128161,70678966,1
128161,1218090,1
128161,140534,1
514162,121190,1
514162,191273,1
514162,172357920,1
514162,412767,1
514162,1392920,1
514162,153623833,1
514162,1992542,1
514162,367586,1
514162,140534,1
514162,981147,1
514162,574894,1
514162,77052,1
514162,1773635,1
514162,93056159,1
514162,27986095,1
514162,1008523,1
514162,1327219,1
514162,935769,1
514162,783690,1
514162,1712542,1
514162,171441475,1
514162,25582677,1
514162,275791,1
514162,237570,1
514162,1405898,1
514162,1024002,1
514162,233559,1
514162,27622490,1
514162,1800328,1
514162,287871,1
514162,43938,1
514162,1660719,1
514162,260489,1
514162,431922,1
514162,1946162,1
514162,1657144,1
514162,1344150,1
514162,1629177,1
514162,928482,1
514162,1018779,1
514162,1406924,1
514162,354224,1
514162,462904,1
514162,1291316,1
514162,1920625,1
514162,137182307,1
514162,1556120,1
514162,26402,1
514162,559924,1
514162,156973329,1
514162,938956,1
514162,1193342,1
514162,1802749,1
514162,1857950,1
514162,959860,1
514162,212098,1
514162,17604695,1
514162,1456610,1
514162,806261,1
514162,424874,1
514162,283660,1
514162,1747434,1
514162,624233,1
514162,1073792,1
514162,70678966,1
514162,1218090,1
1558985,880333,1
1558985,826323,1
1558985,1741346,1
1558985,203985,1
1558985,1193056,1
1558985,981147,1
1558985,1150879,1
1558985,1712542,1
1558985,1308915,1
1558985,41049,1
1558985,115347,1
1558985,1018055,1
1558985,93056159,1
1558985,25031,1
1558985,1289701,1
1558985,1220978,1
1558985,283660,1
1558985,54424454,1
1558985,42620,1
1558985,637930,1
1558985,258019,1
1558985,354224,1
1625656,107341,1
1625656,1462542,1
1625656,1712542,1
1625656,1250882,1
1625656,1224716,1
1625656,671279,1
101302,515323,1
101302,161831507,1
101302,119552888,1
101302,61862423,1
101302,56600062,1
101302,1874501,1
101302,1194266,1
101302,1345438,1
101302,74529,1
101302,1930681,1
101302,1031695,1
101302,1325025,1
101302,235516,1
101302,527606,1
101302,3482533,1
101302,1011888,1
101302,222204,1
101302,155267,1
101302,461959,1
1787992,115845812,1
1787992,11505032,1
1787992,16947612,1
1787992,90306674,1
1787992,186541071,1
1787992,36747450,1
1787992,39295470,1
1787992,1461463,1
1787992,50377311,1
1787992,72013836,1
1787992,1107594,1
1787992,445276,1
1787992,149586126,1
1787992,160407486,1
1787992,127226800,1
1787992,122454846,1
1787992,96587323,1
1787992,82117080,1
1787992,170457597,1
1787992,118160551,1
1787992,20805596,1
1787992,1707522,1
1787992,1096736,1
1787992,1159487,1
1787992,1489134,1
1787992,153279772,1
1787992,1624721,1
1787992,502819,1
1787992,795607,1
1787992,774809,1
1787992,111448655,1
1787992,7676485,1
1787992,26564298,1
1787992,181986807,1
1787992,16886982,1
1787992,193274,1
1787992,138010201,1
1787992,122922102,1
227320,651105,1
227320,127667,1
227320,619100,1
1001795,1011888,1
1001795,1992026,1
1001795,914635,1
994968,1011888,1
994968,1992026,1
23158941,121997586,1
23158941,163057486,1
23158941,10138746,1
23158941,11510073,1
23158941,85492699,1
23158941,63501738,1
23158941,41979714,1
23158941,651105,1
23158941,53542994,1
23158941,93056159,1
23158941,1629177,1
23158941,433847,1
23158941,427855,1
23158941,424874,1
1848179,34776269,1
1848179,1712542,1
1848179,433847,1
1848179,560327,1
1848179,1250882,1
1848179,356807,1
1848179,407356,1
1848179,198929,1
1848179,176823,1
1848179,101807760,1
1848179,608874,1
1848179,204111,1
1848179,1232505,1
1848179,424874,1
1848179,604945,1
1848179,1334665,1
1848179,4772,1
1848179,1750208,1
1050152,1052228,1
1050152,1489134,1
1050152,1317393,1
1050152,1450343,1
1050152,685111,1
1050152,76709,1
1050152,1762713,1
1050152,1768154,1
1050152,1968689,1
1050152,665266,1
1050152,1171700,1
1050152,36867,1
974209,20103116,1
333691,981147,1
1545827,12704,1
1545827,1329851,1
1545827,1101188,1
1545827,1591527,1
1545827,1243353,1
1545827,570574,1
1545827,1815602,1
1545827,1731569,1
1545827,395248,1
1545827,1959233,1
1743548,74529,1
1743548,1415462,1
1743548,93056159,1
1743548,367586,1
1743548,41479243,1
1743548,615438,1
1743548,946025,1
1743548,46549823,1
1743548,765899,1
1743548,1048929,1
1743548,853652,1
1743548,39295470,1
1743548,199286438,1
1743548,134715,1
1743548,1120803,1
1743548,136796744,1
1743548,139974189,1
1743548,35856196,1
1743548,50377311,1
1743548,156057337,1
1743548,17429350,1
1743548,11505032,1
1743548,635617,1
1743548,118880725,1
1743548,159404564,1
1743548,191417019,1
1743548,65940496,1
722472,250697,1
722472,211089,1
722472,1010805,1
722472,1011960,1
722472,981147,1
722472,139186887,1
722472,609295,1
722472,367586,1
722472,134715,1
722472,1349137,1
722472,1735861,1
722472,1652416,1
722472,481866,1
722472,129934088,1
722472,1992026,1
722472,56205,1
722472,183945570,1
722472,258019,1
722472,570631,1
722472,363737,1
463456,789969,1
463456,530033,1
463456,108006076,1
463456,711469,1
463456,1369261,1
463456,1843082,1
463456,1954990,1
463456,1415836,1
463456,1819721,1
463456,191105,1
463456,40607891,1
431471,261195,1
431471,191265324,1
431471,711469,1
431471,789969,1
431471,53397808,1
431471,540061,1
431471,177537342,1
431471,1524755,1
431471,1764739,1
1120103,1659104,1
1120103,594125,1
1120103,210155,1
1120103,93056159,1
1120103,176943212,1
1120103,878250,1
1120103,1406924,1
1120103,108346299,1
1120103,741672,1
1120103,369702,1
1120103,882254,1
1120103,77052,1
1120103,1270258,1
1120103,243691,1
1120103,883495,1
1120103,1584119,1
1120103,127060,1
1120103,635602,1
1120103,1619608,1
1120103,469957,1
1120103,1318432,1
1120103,125352,1
1120103,1211891,1
1120103,156973329,1
1120103,452231,1
1120103,1456610,1
1120103,531335,1
1120103,50923971,1
1120103,41202029,1
1120103,27140473,1
1120103,1725440,1
1120103,129934088,1
1120103,45318,1
1120103,1015123,1
1120103,1799986,1
1120103,1470645,1
1120103,176529644,1
574198,560327,1
574198,163057486,1
574198,433847,1
574198,2292382,1
574198,1232505,1
574198,424874,1
574198,608874,1
574198,77052,1
574198,1848179,1
574198,1712542,1
574198,1331149,1
574198,34219828,1
574198,651105,1
574198,93056159,1
574198,1629177,1
574198,1266379,1
574198,74529,1
574198,121997586,1
1457646,1250882,1
1457646,981147,1
1457646,1645178,1
1457646,1353758,1
1457646,1116546,1
1457646,2292382,1
1457646,1232505,1
1457646,560327,1
1457646,204111,1
1457646,1334665,1
1948248,618694,1
1948248,1833446,1
1948248,26334,1
1948248,981147,1
1948248,156973329,1
1948248,660119,1
1948248,55081742,1
1948248,1270258,1
1948248,1823046,1
1948248,158162351,1
1948248,997632,1
1948248,124259008,1
1948248,31413118,1
1948248,354224,1
1948248,1218090,1
1948248,1952179,1
1948248,116481367,1
1948248,156589206,1
1948248,186329614,1
1948248,197282277,1
1948248,70678966,1
1948248,134715,1
1948248,367586,1
1948248,919121,1
1948248,160582417,1
40121,161831507,1
40121,1317393,1
40121,227057,1
40121,169998273,1
40121,1267250,1
40121,185693,1
40121,94729,1
38559,1953529,1
38559,769595,1
38559,1921768,1
38559,1574616,1
38559,1235465,1
38559,685111,1
1739302,1569253,1
1739302,1326844,1
1739302,37788,1
1739302,349952,1
1739302,263845,1
1379515,191265324,1
1379515,109865140,1
1379515,789969,1
1379515,1721837,1
1379515,1871134,1
1379515,93056159,1
1379515,155925955,1
1379515,971685,1
1379515,1369261,1
1379515,1954990,1
1379515,1843082,1
1379515,545792,1
1379515,685687,1
1379515,1759681,1
1379515,1091008,1
1323246,1569253,1
1323246,1560742,1
1323246,873751,1
1323246,500307,1
1323246,1537130,1
1323246,167918515,1
1323246,192961,1
1323246,1571667,1
1323246,56947021,1
1323246,1954156,1
1323246,112256,1
1323246,804762,1
